year,state,county,zip_codes,population,ev_registrations,cumulative_ev_stations,median_income,ev_adoption_rate,ev_growth_rate
2020,TX,Llano County,"[76831, 76885, 78607, 78609, 78639, 78643, 78657, 78672]",21290,39,0,58941,0.0018318459370596524,0.4258957927933973
2020,TX,Lubbock County,"[79329, 79350, 79363, 79364, 79366, 79382, 79401, 79402, 79403, 79404, 79405, 79406, 79407, 79408, 79409, 79410, 79411, 79412, 79413, 79414, 79415, 79416, 79423, 79424, 79430, 79452, 79453, 79457, 79464, 79490, 79491, 79493, 79499]",311578,253,3,53425,0.0008119957121491248,0.7885155767832732
2020,TX,Lynn County,"[79351, 79373, 79381, 79383]",5609,4,0,46163,0.0007131395970761277,1.0852201818505973
2020,TX,Madison County,"[75852, 77864, 77872]",13461,3,0,60499,0.00022286605749944285,-0.6936620321955735
2020,TX,Marion County,"[75630, 75657]",9752,4,0,39093,0.00041017227235438887,-0.8576943492737538
2020,TX,Martin County,"[79749, 79782, 79783]",5252,1,0,70000,0.0001904036557501904,-0.9781392630524324
2020,TX,Mason County,"[76820, 76842, 76856, 76869]",3968,2,0,61434,0.0005040322580645161,0.07711693548387077
2020,TX,Matagorda County,"[77404, 77414, 77415, 77419, 77428, 77440, 77456, 77457, 77458, 77465, 77468, 77482, 77483]",36287,12,0,48733,0.0003306969438090776,0.3464142346662258
2020,TX,Maverick County,"[78852, 78853, 78860, 78877]",57875,24,0,41385,0.00041468682505399566,1.4351239740820732
2020,TX,McCulloch County,"[76825, 76836, 76852, 76858, 76872, 76887]",7588,1,0,48618,0.00013178703215603585,0.046520822351080904
2020,TX,McLennan County,"[76524, 76557, 76624, 76630, 76633, 76638, 76640, 76643, 76654, 76655, 76657, 76664, 76682, 76684, 76691, 76701, 76704, 76705, 76706, 76707, 76708, 76710, 76711, 76712, 76798]",261193,247,0,50210,0.0009456608714628646,0.43596644862375555
2020,TX,Medina County,"[78009, 78016, 78039, 78056, 78059, 78066, 78850, 78861, 78886]",50952,54,0,62701,0.0010598210080075365,1.1867922750824307
2020,TX,Menard County,"[76841, 76848, 76859]",1960,3,0,43826,0.001530612244897959,
2020,TX,Midland County,"[79701, 79702, 79703, 79704, 79705, 79706, 79707, 79708, 79710, 79711, 79712]",170362,111,0,83217,0.0006515537502494688,0.4050677166355374
2020,TX,Milam County,"[76518, 76520, 76523, 76556, 76567, 76577, 77857]",24774,16,0,48253,0.0006458383789456688,0.4574223709607579
2020,TX,Mills County,"[76844, 76864, 76870, 76880]",4446,5,0,50198,0.0011246063877642825,0.37286324786324787
2020,TX,Montague County,"[76230, 76239, 76251, 76255, 76261, 76265, 76270]",19999,5,0,57511,0.00025001250062503126,-0.5871043552177608
2020,TX,Montgomery County,"[77301, 77302, 77303, 77304, 77305, 77306, 77316, 77318, 77328, 77333, 77353, 77354, 77355, 77356, 77357, 77362, 77365, 77372, 77378, 77380, 77381, 77382, 77384, 77385, 77386]",625291,1244,21,83274,0.0019894737010447937,0.5632450462500624
2020,TX,Moore County,"[79013, 79029, 79086, 79105]",21264,2,0,53967,9.405568096313017e-05,1.0319789315274641
2020,TX,Morris County,"[75568, 75571, 75636, 75638, 75668]",11976,4,0,43995,0.00033400133600534405,0.379202850144734
2020,TX,Nacogdoches County,"[75760, 75788, 75937, 75943, 75944, 75946, 75958, 75961, 75962, 75963, 75964, 75965, 75978]",64616,30,0,44507,0.00046428129255911846,0.26137489166769834
2020,TX,Navarro County,"[75102, 75105, 75109, 75110, 75144, 75151, 75153, 75155, 76626, 76639, 76641, 76679, 76681]",52838,20,0,47574,0.00037851546235663725,0.2645696910052109
2020,TX,Newton County,"[75928, 75932, 75933, 75966, 75977, 77614]",12158,1,0,40690,8.225037012666557e-05,-0.4409031090639908
2020,TX,Nolan County,"[79506, 79535, 79537, 79545, 79556]",14721,6,0,43692,0.0004075810067250866,0.5079478296311393
2020,TX,Nueces County,"[78330, 78335, 78339, 78343, 78347, 78351, 78373, 78380, 78401, 78402, 78403, 78404, 78405, 78406, 78407, 78408, 78409, 78410, 78411, 78412, 78413, 78414, 78415, 78416, 78417, 78418, 78419, 78426, 78427, 78460, 78461, 78463, 78465, 78466, 78467, 78468, 78469, 78470, 78471, 78472, 78473, 78474, 78475, 78476, 78477, 78478, 78480]",353398,273,0,56784,0.0007725001273351859,0.8534580207468465
2020,TX,Ochiltree County,"[79033, 79070, 79093]",9955,1,0,53431,0.00010045203415369161,-0.6706512640214297
2020,TX,Orange County,"[77611, 77626, 77630, 77631, 77632, 77639, 77662, 77670]",84754,31,0,63488,0.000365764447695684,-0.9544487405434491
2020,TX,Palo Pinto County,"[76067, 76449, 76453, 76463, 76472, 76475, 76484]",28452,13,0,55986,0.0004569098833122452,0.111395215333427
2020,TX,Panola County,"[75631, 75633, 75637, 75639, 75643, 75669, 75685]",22499,1,0,51297,4.4446419840881815e-05,-0.7422774345526468
2020,TX,Parker County,"[76008, 76035, 76066, 76068, 76082, 76085, 76086, 76087, 76088, 76439, 76485, 76487, 76490]",149552,206,0,84189,0.0013774473092971007,0.6265034434524888
2020,TX,Parmer County,"[79009, 79035, 79053, 79325]",9854,2,0,58558,0.00020296326364927948,-0.025268926324335306
2020,TX,Pecos County,"[79730, 79735, 79743, 79744, 79781]",15187,4,0,53879,0.0002633831566471324,0.38917056254252524
2020,TX,Polk County,"[75934, 75939, 75960, 77326, 77332, 77335, 77350, 77351, 77360, 77399]",50503,37,0,50351,0.0007326297447676376,-0.7450259918112256
2020,TX,Potter County,"[79010, 79058, 79101, 79102, 79103, 79104, 79106, 79107, 79108, 79111, 79114, 79116, 79117, 79120, 79124, 79159, 79166, 79168, 79172, 79174, 79178, 79185, 79187, 79189]",118275,46,0,43652,0.0003889241175227225,0.014789450198454679
2020,TX,Presidio County,"[79843, 79845, 79846]",6108,2,0,22716,0.0003274394237066143,-0.5609692206941715
2020,TX,Rains County,"[75440, 75472]",12175,12,0,52612,0.0009856262833675565,1.0556878850102671
2020,TX,Randall County,"[79012, 79015, 79016, 79091, 79109, 79110, 79118, 79119, 79121]",141347,160,0,68186,0.001131966012720468,0.7714367671565205
2020,TX,Real County,"[78833, 78873, 78879]",2751,1,0,38659,0.0003635041802980734,0.26390403489640124
2020,TX,Red River County,"[75412, 75417, 75426, 75436, 75550, 75554]",11561,4,0,37135,0.00034599083124297204,0.3866159213447511
2020,TX,Reeves County,"[79718, 79770, 79772, 79780, 79785, 79786]",14768,4,0,61543,0.00027085590465872155,3.3271939328277362
2020,TX,Robertson County,"[76629, 77837, 77856, 77859, 77867, 77870, 77882]",16766,4,0,53823,0.00023857807467493738,-0.18530359060002388
2020,TX,Rockwall County,"[75032, 75087, 75132, 75189]",109158,272,7,105956,0.0024918008757947195,0.3759330993894894
2020,TX,Runnels County,"[76821, 76861, 76865, 76875, 79567]",9919,2,0,48489,0.00020163322915616494,-0.31014551198037443
2020,TX,Rusk County,"[75652, 75653, 75654, 75658, 75666, 75667, 75680, 75681, 75682, 75684, 75687, 75689, 75691, 75784]",52252,13,0,56223,0.00024879430452422874,-0.03314979057534373
2020,TX,Sabine County,"[75930, 75948, 75959, 75968]",9892,3,0,38917,0.000303275374039628,2.2074403558431053
2020,TX,San Augustine County,"[75929, 75972]",7921,2,0,41568,0.0002524933720489837,
2020,TX,San Jacinto County,"[77331, 77359, 77364, 77371]",27533,11,0,44566,0.00039952057530962844,1.3059528565721132
2020,TX,San Patricio County,"[78336, 78352, 78359, 78362, 78368, 78370, 78374, 78387, 78390]",68841,32,0,56111,0.0004648392672971049,0.9386702691709881
2020,TX,San Saba County,"[76824, 76832, 76871, 76877]",5727,3,0,45169,0.0005238344683080147,2.171817705605029
2020,TX,Scurry County,"[79516, 79517, 79526, 79527, 79549, 79550]",16942,7,0,50277,0.00041317435957974265,2.4506256640302206
2020,TX,Shelby County,"[75935, 75954, 75973, 75974, 75975]",23924,4,0,41170,0.00016719612104999163,3.225714763417489
2020,TX,Sherman County,"[73960, 79084]",2789,3,0,57130,0.0010756543564001434,2.2506274650412337
2020,TX,Smith County,"[75701, 75702, 75703, 75704, 75705, 75706, 75707, 75708, 75709, 75710, 75711, 75712, 75713, 75750, 75757, 75762, 75771, 75789, 75791, 75792, 75798, 75799]",234199,203,6,59450,0.0008667842305048271,0.7243153541387097
2020,TX,Somervell County,"[76043, 76070, 76077]",9205,9,0,64394,0.000977729494839761,0.7849429657794678
2020,TX,Starr County,"[78536, 78545, 78547, 78548, 78582, 78584, 78585, 78588, 78591]",65867,10,0,30931,0.00015182109402280352,2.2514511566237014
2020,TX,Stephens County,"[76424, 76429]",9093,1,0,44940,0.00010997470581766194,
2020,TX,Sutton County,"[76874, 76950]",3356,1,0,61190,0.0002979737783075089,
2020,TX,Swisher County,"[79042, 79052, 79088]",6946,3,0,36337,0.0004319032536711777,-0.20130290814857466
2020,TX,Tarrant County,"[75054, 75261, 76001, 76002, 76003, 76004, 76005, 76006, 76007, 76010, 76011, 76012, 76013, 76014, 76015, 76016, 76017, 76018, 76019, 76020, 76021, 76022, 76034, 76036, 76039, 76040, 76051, 76052, 76053, 76054, 76060, 76063, 76092, 76094, 76095, 76096, 76098, 76099, 76101, 76102, 76103, 76104, 76105, 76106, 76107, 76108, 76109, 76110, 76111, 76112, 76113, 76114, 76115, 76116, 76117, 76118, 76119, 76120, 76121, 76122, 76123, 76124, 76126, 76127, 76129, 76130, 76131, 76132, 76133, 76134, 76135, 76136, 76137, 76140, 76147, 76148, 76150, 76155, 76161, 76162, 76163, 76164, 76166, 76177, 76179, 76180, 76181, 76182, 76185, 76191, 76192, 76193, 76195, 76196, 76197, 76198, 76199, 76244, 76248]",2115840,4208,71,70306,0.001988808227465215,0.5183366486452528
2020,TX,Taylor County,"[79508, 79530, 79536, 79541, 79561, 79562, 79563, 79566, 79601, 79602, 79603, 79604, 79605, 79606, 79607, 79608, 79697, 79698, 79699]",143454,100,0,55568,0.0006970875681403097,0.2630645828395628
2020,TX,Terry County,"[79316, 79345, 79376, 79378]",11793,1,0,44052,8.479606546256254e-05,
2020,TX,Titus County,"[75455, 75456, 75487, 75493, 75558]",31291,9,0,53406,0.00028762263909750405,0.8839282860886515
2020,TX,Tom Green County,"[76886, 76901, 76902, 76903, 76904, 76905, 76906, 76908, 76909, 76934, 76935, 76937, 76939, 76940, 76955, 76957, 76958]",120195,77,0,57670,0.0006406256499854403,0.36361745496900855
2020,TX,Travis County,"[73301, 73344, 78615, 78617, 78645, 78652, 78653, 78660, 78669, 78691, 78701, 78702, 78703, 78704, 78705, 78708, 78709, 78710, 78711, 78712, 78713, 78714, 78715, 78716, 78718, 78719, 78720, 78721, 78722, 78723, 78724, 78725, 78726, 78727, 78728, 78730, 78731, 78732, 78733, 78734, 78735, 78736, 78738, 78739, 78741, 78742, 78744, 78745, 78746, 78747, 78748, 78749, 78750, 78751, 78752, 78753, 78754, 78755, 78756, 78757, 78758, 78759, 78760, 78761, 78762, 78763, 78764, 78765, 78766, 78767, 78768, 78769, 78772, 78773, 78774, 78778, 78779, 78780, 78781, 78783, 78785, 78786, 78788, 78789, 78798, 78799]",1296613,7752,189,80668,0.0059786536152267485,0.42019945697046013
2020,TX,Trinity County,"[75834, 75845, 75856, 75862, 75865, 75926]",13634,4,0,44052,0.00029338418659234265,-0.8995564905009067
2020,TX,Tyler County,"[75936, 75938, 75942, 75979, 75990, 77616, 77624, 77660, 77664]",19810,3,0,47865,0.00015143866733972742,2.281978798586573
2020,TX,Upshur County,"[75640, 75644, 75645, 75683, 75755, 75797]",41046,11,0,54330,0.00026799200896555084,-0.3006581031038347
2020,TX,Uvalde County,"[78801, 78802, 78838, 78870, 78881, 78884]",24571,8,0,45936,0.0003255870741931545,0.24378913585702078
2020,TX,Val Verde County,"[78837, 78840, 78841, 78842, 78843, 78847, 78871]",47605,24,0,47675,0.0005041487238735426,0.23579455939502147
2020,TX,Van Zandt County,"[75103, 75117, 75127, 75140, 75169, 75754, 75790]",59758,32,2,57203,0.0005354931557281033,0.2626482367772236
2020,TX,Victoria County,"[77901, 77902, 77903, 77904, 77905, 77951, 77968, 77973, 77974, 77976, 77977, 77988]",91311,39,0,58959,0.0004271117390018727,0.35621232324994634
2020,TX,Walker County,"[77320, 77334, 77340, 77341, 77342, 77343, 77344, 77348, 77349, 77358, 77367]",76553,28,5,41508,0.0003657596697712696,0.668115553929957
2020,TX,Waller County,"[77423, 77445, 77446, 77466, 77484, 77491, 77492]",57285,24,0,61752,0.0004189578423671118,0.3615144093772624
2020,TX,Ward County,"[79719, 79742, 79756, 79777, 79788]",11674,1,0,61915,8.566044200788077e-05,0.027753983210553557
2020,TX,Washington County,"[77426, 77833, 77834, 77835, 77880]",35804,28,0,59623,0.000782035526756787,0.16477291396952043
2020,TX,Webb County,"[78040, 78041, 78042, 78043, 78044, 78045, 78046, 78049, 78344, 78369, 78371]",267363,99,3,50296,0.00037028309825966945,0.17746620344521924
2020,TX,Wharton County,"[77420, 77432, 77435, 77436, 77437, 77443, 77448, 77453, 77454, 77455, 77467, 77488]",41564,18,0,51770,0.000433067077278414,0.4997112886151476
2020,TX,Wheeler County,"[79003, 79011, 79061, 79079, 79096]",4977,6,0,49036,0.0012055455093429777,0.21904761904761894
2020,TX,Wichita County,"[76301, 76302, 76305, 76306, 76307, 76308, 76309, 76310, 76311, 76354, 76360, 76367, 76369]",129620,92,3,49710,0.0007097670112636939,0.6465349456034779
2020,TX,Wilbarger County,"[76364, 76373, 76384, 76385, 79247]",12842,3,0,45121,0.0002336084722005918,
2020,TX,Willacy County,"[78561, 78569, 78580, 78590, 78594, 78598]",20148,4,0,37906,0.0001985308715505261,0.41340745152537894
2020,TX,Williamson County,"[76511, 76527, 76530, 76537, 76573, 76574, 76578, 78613, 78626, 78627, 78628, 78630, 78633, 78634, 78641, 78642, 78646, 78651, 78664, 78665, 78673, 78674, 78680, 78681, 78682, 78683, 78717, 78729]",615552,2485,27,90834,0.0040370269286754005,0.4216280797592047
2020,TX,Wilson County,"[78101, 78113, 78114, 78121, 78143, 78147, 78160, 78161]",50052,38,0,80082,0.0007592104211619915,0.7624034640337685
2020,TX,Winkler County,"[79745, 79789]",7754,1,0,63585,0.00012896569512509673,
2020,TX,Wise County,"[76023, 76071, 76073, 76078, 76225, 76234, 76246, 76267, 76426, 76431]",68947,49,0,67726,0.0007106908204853003,0.5542808244013517
2020,TX,Wood County,"[75410, 75444, 75494, 75497, 75765, 75773, 75783]",45037,20,0,56749,0.00044407931256522414,0.011146390745387036
2020,TX,Yoakum County,"[79323, 79355]",7675,1,0,69004,0.0001302931596091205,-0.4403908794788274
2020,TX,Young County,"[76372, 76374, 76450, 76460, 76481]",17849,9,0,52158,0.0005042299288475545,2.0270603395148186
2020,TX,Zavala County,"[78829, 78839, 78872]",9661,3,0,40090,0.0003105268605734396,
2021,FL,Alachua County,"[32601, 32602, 32603, 32604, 32605, 32606, 32607, 32608, 32609, 32610, 32611, 32612, 32613, 32614, 32615, 32616, 32618, 32627, 32631, 32635, 32641, 32643, 32653, 32654, 32655, 32658, 32662, 32667, 32669, 32694]",281889,1066,45,53314,0.0037816303580487354,-0.33883629283157557
2021,FL,Baker County,"[32040, 32063, 32072, 32087]",28669,16,0,63860,0.0005580941086190659,-0.4395937872166552
2021,FL,Bay County,"[32401, 32402, 32403, 32404, 32405, 32406, 32407, 32408, 32409, 32410, 32411, 32412, 32413, 32417, 32438, 32444, 32466]",179520,360,12,60473,0.002005347593582888,-0.3859942302279763
2021,FL,Bradford County,"[32042, 32044, 32058, 32091, 32622]",28050,17,0,48803,0.0006060606060606061,-0.2873232323232323
2021,FL,Brevard County,"[32754, 32775, 32780, 32781, 32782, 32783, 32796, 32815, 32899, 32901, 32902, 32903, 32904, 32905, 32906, 32907, 32908, 32909, 32910, 32911, 32912, 32919, 32920, 32922, 32923, 32924, 32925, 32926, 32927, 32931, 32932, 32934, 32935, 32936, 32937, 32940, 32941, 32949, 32950, 32951, 32952, 32953, 32954, 32955, 32956, 32959, 32976]",617900,2583,45,63632,0.004180288072503641,-0.35703515125356133
2021,FL,Broward County,"[33004, 33008, 33009, 33019, 33020, 33021, 33022, 33023, 33024, 33025, 33026, 33027, 33028, 33029, 33060, 33061, 33062, 33063, 33064, 33065, 33066, 33067, 33068, 33069, 33071, 33072, 33073, 33074, 33075, 33076, 33077, 33081, 33082, 33083, 33084, 33093, 33097, 33301, 33302, 33303, 33304, 33305, 33306, 33307, 33308, 33309, 33310, 33311, 33312, 33313, 33314, 33315, 33316, 33317, 33318, 33319, 33320, 33321, 33322, 33323, 33324, 33325, 33326, 33327, 33328, 33329, 33330, 33331, 33332, 33334, 33335, 33336, 33337, 33338, 33339, 33340, 33345, 33346, 33348, 33349, 33351, 33355, 33359, 33388, 33394, 33441, 33442, 33443]",1935575,10479,204,64522,0.005413895095772574,-0.3231680346520277
2021,FL,Calhoun County,"[32421, 32424, 32430, 32449]",13518,6,0,38098,0.0004438526409232135,3.452729693741678
2021,FL,Charlotte County,"[33927, 33938, 33946, 33947, 33948, 33949, 33950, 33951, 33952, 33953, 33954, 33955, 33980, 33981, 33982, 33983, 34224]",194934,575,3,57887,0.0029497163142396914,-0.35293825146383806
2021,FL,Citrus County,"[34423, 34428, 34429, 34433, 34434, 34436, 34442, 34445, 34446, 34447, 34448, 34450, 34451, 34452, 34453, 34460, 34461, 34464, 34465, 34487]",158167,292,4,48664,0.001846149955426859,-0.3005987590430914
2021,FL,Clay County,"[32003, 32006, 32030, 32043, 32050, 32065, 32067, 32068, 32073, 32079, 32160, 32656]",222648,460,0,74059,0.0020660414645539147,20.191387301929502
2021,FL,Collier County,"[34101, 34102, 34103, 34104, 34105, 34106, 34107, 34108, 34109, 34110, 34112, 34113, 34114, 34116, 34117, 34119, 34120, 34137, 34138, 34139, 34140, 34141, 34142, 34143, 34145, 34146]",387226,2492,34,75543,0.0064355182761488125,-0.3101746020529238
2021,FL,Columbia County,"[32024, 32025, 32038, 32055, 32056, 32061]",69932,74,8,47750,0.0010581707944860722,-0.17082212126450924
2021,FL,DeSoto County,"[34266, 34268, 34269]",34333,29,2,39945,0.0008446683948387848,-0.33043332775639955
2021,FL,Dixie County,"[32628, 32648, 32680, 32692]",16933,3,0,44287,0.00017716884190633673,-0.5072639225181599
2021,FL,Duval County,"[32099, 32201, 32202, 32203, 32204, 32205, 32206, 32207, 32208, 32209, 32210, 32211, 32212, 32214, 32215, 32216, 32217, 32218, 32219, 32220, 32221, 32222, 32223, 32224, 32225, 32226, 32227, 32228, 32229, 32230, 32231, 32232, 32233, 32234, 32235, 32236, 32237, 32238, 32239, 32240, 32241, 32244, 32245, 32246, 32247, 32250, 32254, 32255, 32256, 32257, 32258, 32260, 32266, 32267, 32277, 32290]",1002774,2656,63,59541,0.002648652637583344,7.661094124897534
2021,FL,Escambia County,"[32501, 32502, 32503, 32504, 32505, 32506, 32507, 32508, 32509, 32511, 32512, 32513, 32514, 32516, 32520, 32521, 32522, 32523, 32524, 32526, 32533, 32534, 32535, 32559, 32560, 32568, 32577, 32590, 32591, 32592]",323459,641,7,56605,0.0019817040181290364,-0.3299430799582316
2021,FL,Flagler County,"[32110, 32135, 32136, 32137, 32142, 32143, 32164]",120974,410,5,62305,0.003389158000892754,-0.3738260755930184
2021,FL,Franklin County,"[32320, 32322, 32323, 32328, 32329]",12183,25,0,52679,0.0020520397274891244,2.546266655722455
2021,FL,Gadsden County,"[32324, 32330, 32332, 32333, 32343, 32351, 32352, 32353]",43599,28,0,42661,0.0006422165646001055,-0.463860321425862
2021,FL,Gilchrist County,"[32619, 32693]",18316,12,0,50983,0.0006551648831622625,-0.5493977522804778
2021,FL,Glades County,"[33471, 33944]",12266,10,0,38088,0.0008152616990053808,-0.29666208567235797
2021,FL,Gulf County,"[32456, 32457, 32465]",14462,14,0,53812,0.000968054211035818,-0.42485479186834463
2021,FL,Hamilton County,"[32052, 32053, 32096]",13072,3,0,39346,0.0002294981640146879,-0.5267747858017136
2021,FL,Hardee County,"[33834, 33865, 33873, 33890]",25322,9,0,41395,0.0003554221625464023,-0.5496978911618355
2021,FL,Hendry County,"[33440, 33930, 33935, 33975]",40215,47,5,38843,0.0011687181399975134,-0.3172795488952761
2021,FL,Hernando County,"[34601, 34602, 34603, 34604, 34605, 34606, 34607, 34608, 34609, 34611, 34613, 34614, 34636, 34661]",200693,415,0,53301,0.0020678349518916954,-0.29771155446378295
2021,FL,Highlands County,"[33825, 33826, 33852, 33857, 33862, 33870, 33871, 33872, 33875, 33876, 33960]",103279,161,0,46895,0.001558884187492133,-0.30705546702570097
2021,FL,Hillsborough County,"[33503, 33508, 33509, 33510, 33511, 33527, 33530, 33534, 33547, 33548, 33549, 33550, 33556, 33558, 33559, 33563, 33564, 33565, 33566, 33567, 33568, 33569, 33570, 33571, 33572, 33573, 33575, 33578, 33579, 33583, 33584, 33586, 33587, 33592, 33594, 33595, 33596, 33598, 33601, 33602, 33603, 33604, 33605, 33606, 33607, 33608, 33609, 33610, 33611, 33612, 33613, 33614, 33615, 33616, 33617, 33618, 33619, 33620, 33621, 33622, 33623, 33624, 33625, 33626, 33629, 33630, 33631, 33633, 33634, 33635, 33637, 33646, 33647, 33650, 33651, 33655, 33660, 33661, 33662, 33663, 33664, 33672, 33673, 33674, 33675, 33677, 33679, 33680, 33681, 33682, 33684, 33685, 33686, 33687, 33688, 33689, 33690, 33694]",1484607,6364,132,64164,0.0042866563339658235,-0.3113475092627306
